time,C_A,C_B,C_C,C_D,C_E,C_U,T
0.0,100.0,200.0,0.0,0.0,100.0,0.0,260.0
0.0012531328320802004,39.824128529083346,79.64825705816669,28.464246143277013,15.844992515021424,84.13336718738177,0.010820148798422543,259.6222776101933
0.002506265664160401,30.24858167564278,60.49716335128556,20.959699783487853,24.361297806305416,75.56957926543605,0.03456146412928916,258.97756864039724
0.0037593984962406013,25.683001223965448,51.366002447930896,16.891650001498995,28.65212224256767,71.22677346803212,0.06055214470013194,258.5983638238135
0.005012531328320802,22.84517957418838,45.69035914837676,14.351672355636161,31.314647049332283,68.51149897915681,0.08692698575547135,258.3412865524051
0.006265664160401002,20.849248356155492,41.698496712310984,12.593611494191157,33.165329286137435,66.60818913648409,0.1132407886892632,258.1508571140149
0.007518796992481203,19.340560662829365,38.68112132565873,11.291774993549149,34.544471315968885,65.17680697234739,0.13936085584188676,258.0015386797518
0.008771929824561403,18.144903684870254,36.28980736974051,10.281572884282408,35.6215134380849,64.04799000723754,0.16524827733880154,257.8797622040022
0.010025062656641603,17.165039611984206,34.33007922396841,9.47039827193374,36.491383950011695,63.12682183392964,0.19089710802935797,257.77755138743345
0.011278195488721804,16.34170307948886,32.68340615897772,8.801853978370012,37.21190772528729,62.355464783146154,0.2163137457833063,257.68985975845743
0.012531328320802004,15.636365548849229,31.272731097698458,8.239462545566727,37.820576908591306,61.69640500300725,0.2415090442007485,257.61331176669177
0.013784461152882205,15.022708980894274,30.045417961788548,7.7584882281973835,38.342906317134904,61.124103526226556,0.2664950783192978,257.54554895689887
0.015037593984962405,14.482039350008572,28.964078700017144,7.341508494046879,38.7969422920061,60.62049013606155,0.2912837859662026,257.4848649079997
0.016290726817042606,14.00064899565787,28.00129799131574,6.975862572967973,39.1958578016808,60.17236937030664,0.31588641400630685,257.4299889917761
0.017543859649122806,13.568218421367613,27.136436842735225,6.652106692586925,39.549524117611995,59.76984923156653,0.34031332541076453,257.37995209970006
0.018796992481203006,13.176804686048582,26.353609372097164,6.363039098724626,39.865504138669515,59.40534792344272,0.36457396894391014,257.3339999088703
0.020050125313283207,12.820177226630081,25.640354453260162,6.103062425967579,40.149703253046944,59.072942905644595,0.3886769206542592,257.29153493405346
0.021303258145363407,12.493368045553865,24.98673609110773,5.867753878374426,40.40680908390665,58.76793100783494,0.4126299541292336,257.2520766844613
0.022556390977443608,12.192358826597417,24.384717653194834,5.653567797641591,40.64059656885171,58.48652319309071,0.43644011902881613,257.215233579186
0.023809523809523808,11.91385830664374,23.82771661328748,5.4576252186156005,40.854144419189744,58.22562794444908,0.46011381818061736,257.18068273055184
0.02506265664160401,11.65514040582998,23.31028081165996,5.277561753390233,41.049992041222794,57.982694200443,0.4836568791671349,257.1481550921592
0.02631578947368421,11.413924719187195,22.82784943837439,5.111415864220481,41.23025508941479,57.75559567282246,0.5070746188814073,257.1174243843648
0.02756892230576441,11.188286249134714,22.37657249826943,4.957544967983203,41.396712490311245,57.542543707429154,0.5303719011298332,257.08829865762027
0.02882205513784461,10.976586807773693,21.953173615547385,4.814562188115168,41.550872315203094,57.34202131109195,0.5535531868525128,257.06061384198256
0.03007518796992481,10.777422239443066,21.55484447888613,4.681287907247884,41.69402234864943,57.15273249534037,0.5766225780051325,257.03422874405516
0.03132832080200501,10.589580622650235,21.17916124530047,4.556711452723845,41.827270105385104,56.97356218075917,0.5995838569278995,257.00902104421544
0.03258145363408521,10.412009494718795,20.82401898943759,4.439961576910082,41.95157394460883,56.8035450162377,0.6224405195767712,256.9848841686814
0.03383458646616541,10.243790012888578,20.487580025777156,4.330283007274128,42.06776768490332,56.641840705066016,0.6451958050153648,256.961724784145
0.03508771929824561,10.08411527896923,20.16823055793846,4.227016990106193,42.176581143322394,56.4877134123978,0.6678527221399364,256.93946069358816
0.03634085213032581,9.932273806782316,19.864547613564632,4.129586689678327,42.27865568060924,56.340516177069865,0.6904140711604797,256.91801923783606
0.03759398496240601,9.78763496270118,19.57526992540236,4.037484031988871,42.37455803750531,56.199677032195346,0.7128824651497028,256.89733584923493
0.03884711779448621,9.649637814748218,19.299275629496435,3.9502601506922095,42.46479067112909,56.0646886365695,0.735260346150742,256.87735298059374
0.040100250626566414,9.517781169687968,19.035562339375936,3.867516338297953,42.549801243594075,55.935098751579986,0.7575500024130036,256.8580190952072
0.041353383458646614,9.391615874422575,18.78323174884515,3.7888976270130366,42.62998966863547,55.810503170071065,0.779753580646772,256.83928793131105
0.042606516290726815,9.27073772094728,18.54147544189456,3.7140863376460223,42.70571487068031,55.69053892927359,0.8018731000230874,256.8211177713915
0.043859649122807015,9.154782146972645,18.30956429394529,3.6427977560976315,42.77729958701691,55.57487949008717,0.823910461447995,256.8034709369317
0.045112781954887216,9.043418930307102,18.086837860614203,3.574775366947719,42.84503539227,55.4632296895248,0.8458674591026409,256.78631323962117
0.046365914786967416,8.936348565659593,17.872697131319185,3.509787878170653,42.90918599041569,55.35532243424593,0.8677457876692282,256.76961362944246
0.047619047619047616,8.833298238548638,17.666596477097276,3.4476257676525854,42.96999094549072,55.250914951691925,0.8895470514087159,256.75334378770987
0.04887218045112782,8.73401914114009,17.46803828228018,3.38809892177194,43.0276681977662,55.14978626067821,0.9112727707778353,256.73747784872097
0.05012531328320802,8.638283687844098,17.276567375688195,3.331034465428235,43.08241653492689,55.05173468819921,0.9329243884369853,256.7219921348856
0.05137844611528822,8.545883133076305,17.09176626615261,3.276274545215961,43.13441788463727,54.95657556292952,0.9545032762166397,256.7068648957618
